Unnamed: 0,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings.Source,Ratings.Value,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoMeter,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response
230,Apocalypse Now,2009,NOT RATED,19 Oct 1939,120 min,"Crime, Drama, Film-Noir",Charles Chaplin,"Carl Foreman (screenplay), John W. Cunningham (magazine story ""The Tin Star"")","Sally Kirkland, Anthony Ramirez, Ray LePere, Steve Reed","A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia. 25 years later, he sets out to find his lost family.","English, French","USA, Germany",Nominated for 3 Oscars. Another 16 wins & 45 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzQyNTc1M15BMl5BanBnXkFtZTYwMjExNjc3._V1_SX300.jpg,Internet Movie Database,8.4/10,,8.0,"589,975",ID-929,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the_revenant_2015/,04 Mar 2008,,United Artists,http://www.grandbudapesthotel.com/,True
1,The Martian,1997,R,12 Feb 2016,108 min,"Adventure, Biography, Drama",John Lasseter,M. Night Shyamalan,"Uma Thurman, Lucy Liu, Vivica A. Fox, Daryl Hannah","Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",English,"USA, UK",Nominated for 1 Oscar. Another 25 wins & 34 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.2/10,86,9.0,"494,215",ID-930,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/alien/,21 Aug 2007,,Dream Works,,True
38,Braveheart,1952,PG,12 Mar 2010,120 min,"Biography, Drama, History",Jonathan Demme,"John Huston (screenplay), Dashiell Hammett (based upon the novel by)","Ben Kingsley, Candice Bergen, Edward Fox, John Gielgud","Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a wookiee and two droids to save the galaxy from the Empire's world-destroying battle-station, while also attempting to rescue Princess Leia from the evil Darth Vader.",English,"USA, UK",Won 4 Oscars. Another 127 wins & 217 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_SX300.jpg,Internet Movie Database,8.0/10,81,8.5,"230,951",ID-931,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/inside_out_2015/,13 Apr 2004,"$158,737,441",Paramount Pictures,http://www.starwars.com/episode-v/,True
37,Some Like It Hot,2017,APPROVED,04 Mar 2016,139 min,"Adventure, Drama",Roman Polanski,"Pete Docter (original story by), Ronnie Del Carmen (original story by), Pete Docter (screenplay), Meg LeFauve (screenplay), Josh Cooley (screenplay), Michael Arndt (additional story material by), Bill Hader (additional dialogue by), Amy Poehler (additional dialogue by), Simon Rich (additional story material by)","Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell","A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.","English, Russian",USA,Won 1 Oscar. Another 60 wins & 68 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_SX300.jpg,Internet Movie Database,8.2/10,,8.4,"344,326",ID-932,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/american_beauty/,16 Aug 2005,"$56,939,515",Universal Pictures,,True
187,American History X,1993,PG-13,15 Sep 1995,93 min,"Action, Adventure, Sci-Fi",Clint Eastwood,"Richard Linklater (screenplay), Julie Delpy (screenplay), Ethan Hawke (screenplay), Richard Linklater (story), Kim Krizan (story), Richard Linklater (characters), Kim Krizan (characters)","Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford",Two stage magicians engage in competitive one-upmanship in an attempt to create the ultimate stage illusion.,"English, German, French, Russian, Spanish",USA,Won 1 Oscar. Another 18 wins & 19 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BYTNjN2M2MzYtZGEwMi00Mzc5LWEwYTMtODM1ZmRiZjFiNTU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.3/10,96,8.1,"685,825",ID-933,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/sin_city/,16 May 2000,"$162,804,648",Columbia Pictures,,True
144,Aliens,1963,R,19 Dec 1980,156 min,"Drama, War",Ridley Scott,,"Ryan Reynolds, Karan Soni, Ed Skrein, Michael Benyaer",The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.,English,Australia,Nominated for 8 Oscars. Another 10 wins & 14 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MTYyNjkwNV5BMl5BanBnXkFtZTcwODE3MTI0MQ@@._V1_SX300.jpg,Internet Movie Database,8.3/10,96,8.0,"179,650",ID-934,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/out_of_the_past/,28 Apr 1998,,Buena Vista Pictures,,True
118,The Sixth Sense,1956,R,19 Jan 2001,96 min,"Crime, Drama",Mike Nichols,"William Goldman (book), William Goldman (screenplay)","Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford",A young boy is raised within the confines of a small shed.,English,"USA, New Zealand",4 wins & 6 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTk4ODQ1MzgzNl5BMl5BanBnXkFtZTgwMTMyMzM4MTI@._V1_SX300.jpg,Internet Movie Database,8.0/10,80,8.1,"161,564",ID-935,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/some_like_it_hot/,,"$202,313,768",Newmarket Films,http://www.fjtlesoiseaux.fr/cinema.html,True
239,Butch Cassidy and the Sundance Kid,1987,R,25 Feb 1994,102 min,Drama,Robert Rossen,"Richard Linklater (screenplay), Julie Delpy (screenplay), Ethan Hawke (screenplay), Richard Linklater (story), Kim Krizan (story), Richard Linklater (characters), Kim Krizan (characters)","Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,English,USA,3 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDcyZmFjY2YtN2I1OC00MzU3LWIzZGEtZDA5N2VlNDJjYWI3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Internet Movie Database,8.0/10,68,8.0,"527,907",ID-936,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/paris_texas/,27 Jan 1998,,20th Century Fox,,True
20,Reservoir Dogs,2014,PASSED,01 Apr 2005,188 min,"Comedy, Romance","Pete Docter, Ronnie Del Carmen",Quentin Tarantino,"Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate",Two stage magicians engage in competitive one-upmanship in an attempt to create the ultimate stage illusion.,English,USA,Won 1 Oscar. Another 129 wins & 165 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZmRmYmZkZTktZDc5ZC00ZjZmLTg4NWMtYjM3MjcyNTVjNGQ5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.2/10,96,8.7,"549,211",ID-937,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/dr_strangelove/,13 Jan 2015,,20th Century Fox,,True
117,One Flew Over the Cuckoo's Nest,1962,R,18 Dec 2002,80 min,"Crime, Drama, Thriller","Dean DeBlois, Chris Sanders","Hume Cronyn (adapted by), Patrick Hamilton (from the play by), Arthur Laurents (screenplay)","Tim Roth, Pruitt Taylor Vince, Bill Nunn, Clarence Williams III",An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,English,USA,Won 2 Oscars. Another 14 wins & 15 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MTk3MDQ1N15BMl5BanBnXkFtZTcwMzI4NzA2NQ@@._V1_SX300.jpg,Internet Movie Database,8.6/10,77,8.3,"1,188,300",ID-938,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/secrets-of-the-great-wall2004/,08 Jun 2010,,20th Century Fox,http://www.thedarkknightrises.com/,True
131,Die Hard,1942,R,20 Jun 1980,93 min,Drama,Denis Villeneuve,"William Monahan (screenplay), Alan Mak, Felix Chong","Nicole Kidman, Harriet Andersson, Lauren Bacall, Jean-Marc Barr","Eight years after the Joker's reign of anarchy, the Dark Knight, with the help of the enigmatic Selina, is forced from his imposed exile to save Gotham City, now on the edge of total annihilation, from the brutal guerrilla terrorist Bane.",English,USA,2 wins.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@._V1_SX300.jpg,Internet Movie Database,8.3/10,87,8.1,"594,362",ID-939,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/raging_bull/,,"$4,548,170",Columbia Pictures,,True
169,Vertigo,1981,R,06 Feb 1974,88 min,Comedy,Howard Hawks,"Harry Grey (novel), Leonardo Benvenuti (screenplay), Piero De Bernardi (screenplay), Enrico Medioli (screenplay), Franco Arcalli (screenplay), Franco Ferrini (screenplay), Sergio Leone (screenplay), Stuart Kaminsky (additional dialogue)","Kurt Russell, Wilford Brimley, T.K. Carter, David Clennon","The story of 'Frank Abagnale Jr., before his 19th birthday, successfully forged millions of dollars' worth of checks while posing as a Pan Am pilot, a doctor, and legal prosecutor as a seasoned and dedicated FBI agent pursues him.",English,"USA, UK",2 wins & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjk3YjJmYTctMTAzZC00MzE4LWFlZGMtNDM5OTMyMDEzZWIxXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,Internet Movie Database,8.0/10,90,8.1,"519,405",ID-940,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/return_of_the_jedi/,11 Dec 2001,,New Line Cinema,http://www.theprincessbride-themovie.com/,True
104,Once Upon a Time in America,1945,R,29 Jan 1964,85 min,"Drama, Mystery, Thriller",Stanley Kubrick,Quentin Tarantino,"Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",English,"UK, India, USA",Won 2 Oscars. Another 17 wins & 25 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_SX300.jpg,Internet Movie Database,8.0/10,73,8.2,"194,970",ID-941,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/marvels_the_avengers/,26 Nov 2002,,Warner Bros. Pictures,http://www.jaws25.com/,True
121,The Manchurian Candidate,1989,APPROVED,27 Jan 1995,92 min,"Crime, Drama","Stanley Donen, Gene Kelly","Walon Green (screenplay), Sam Peckinpah (screenplay), Walon Green (story), Roy N. Sickner (story)","Melinda Dillon, Darren McGavin, Peter Billingsley, Scott Schwartz","The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.","English, German, Italian, French, Spanish",USA,Won 6 Oscars. Another 17 wins & 17 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNTU4MzY4MF5BMl5BanBnXkFtZTgwMzM4ODI3MjE@._V1_SX300.jpg,Internet Movie Database,8.2/10,,8.2,"28,038",ID-942,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/star_wars_episode_vii_the_force_awakens/,03 Nov 1997,,TriStar Pictures,,True
26,Brief Encounter,2004,R,25 Jan 2008,101 min,"Mystery, Thriller",Charles Chaplin,"Tennessee Williams (screen play), Oscar Saul (adaptation), Tennessee Williams (original play ""A Streetcar Named Desire"")","Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall",A research facility in Antarctica comes across an alien force that can become anything it touches with 100% accuracy. The members must now find out who's human and who's not before it's too late.,English,USA,Nominated for 1 Oscar. Another 14 wins & 71 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDkwMTk5N15BMl5BanBnXkFtZTYwODg3MDk2._V1_SX300.jpg,Internet Movie Database,8.4/10,86,8.7,"707,806",ID-943,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/eternal_sunshine_of_the_spotless_mind/,02 Nov 1999,,Universal City Studios,,True
167,Network,1990,R,10 Aug 1953,80 min,"Horror, Mystery, Thriller",Jonathan Demme,"Roger Waters (album ""The Wall""), Roger Waters (screenplay)","Cary Grant, Priscilla Lane, Raymond Massey, Jack Carson","An insomniac office worker, looking for a way to change his life, crosses paths with a devil-may-care soap maker, forming an underground fight club that evolves into something much, much more.",English,"USA, UK, Canada, Iceland",Won 1 Oscar. Another 49 wins & 64 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.1/10,85,8.0,"82,622",ID-944,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1065684-braveheart/,24 Mar 1998,,ITVS,http://www.kino.com/moderntimes,True
100,Inside Out,1953,PG,07 Nov 2014,137 min,"Drama, History, Thriller",Adam Elliot,"Carl Foreman (screenplay), John W. Cunningham (magazine story ""The Tin Star"")","Robert De Niro, James Woods, Elizabeth McGovern, Joe Pesci","Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a wookiee and two droids to save the galaxy from the Empire's world-destroying battle-station, while also attempting to rescue Princess Leia from the evil Darth Vader.",English,USA,Won 1 Oscar. Another 20 wins & 24 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzVjNzI4NzYtMjE4NS00M2IzLWFkOWMtOTYwMWUzN2ZlNGVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.3/10,91,8.1,"68,128",ID-945,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1000013-12_angry_men/,02 Jan 2002,"$135,620",Warner Bros. Pictures,http://www.magnoliamovie.com,True
123,Logan,2017,R,20 Nov 1998,95 min,"Adventure, Drama, War",Tom McCarthy,"Robert Schenkkan (screenplay), Andrew Knight (screenplay)","Steve McQueen, Dustin Hoffman, Victor Jory, Don Gordon","The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.","English, German, Italian, French, Spanish",Italy,3 wins.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZkZTBhYmUtMTIzNy00YTViLTg1OWItNGUwMmVlN2FjZTVkXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,Internet Movie Database,8.0/10,93,8.2,"445,407",ID-946,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/treasure_of_the_sierra_madre/,07 Dec 2010,"$5,600,000",Miramax Films,,True
81,Into the Wild,1928,R,17 Aug 1979,127 min,"Biography, Drama, History",James Cameron,"Calder Willingham (screenplay), Buck Henry (screenplay), Charles Webb (based on the novel by)","Harrison Ford, Karen Allen, Paul Freeman, Ronald Lacey","After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.","English, German, French, Italian","USA, UK",2 wins.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_SX300.jpg,Internet Movie Database,8.1/10,80,8.3,"103,963",ID-947,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1209767-mary_and_max/,13 Mar 2001,"$226,252,579",First National Pictures Inc.,http://www.foxsearchlight.com/12yearsaslave/,True
36,Rocky,1987,APPROVED,16 Dec 1988,131 min,"Action, Drama, Western",Richard Linklater,"Ron Clements (screenplay), John Musker (screenplay), Ted Elliott (screenplay), Terry Rossio (screenplay), Burny Mattinson (story), Roger Allers (story), Daan Jippes (story), Kevin Harkey (story), Sue C. Nichols (story), Francis Glebas (story), Darrell Rooney (story), Larry Leker (story), James Fujii (story), Kirk Hanson (story), Kevin Lima (story), Rebecca Rees (story), David S. Smith (story), Chris Sanders (story), Brian Pimental (story), Patrick A. Ventura (story)","Don Cheadle, Xolani Mali, Desmond Dube, Hakeem Kae-Kazim",Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home in Kansas and help her friends as well.,"English, American Sign Language","UK, Germany, USA",Won 4 Oscars. Another 15 wins & 25 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.1/10,,8.6,"462,767",ID-948,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/eternal_sunshine_of_the_spotless_mind/,01 Jan 1998,,Universal Pictures,,True
178,Annie Hall,1955,APPROVED,20 Jun 1974,150 min,"Adventure, Drama, Sci-Fi","Stanley Donen, Gene Kelly","Donn Pearce (screenplay), Frank Pierson (screenplay), Donn Pearce (novel)","Matt Damon, Jessica Chastain, Kristen Wiig, Jeff Daniels",Two Western bank/train robbers flee to Bolivia when the law gets too close.,English,USA,Won 4 Oscars. Another 103 wins & 194 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_SX300.jpg,Internet Movie Database,8.6/10,80,8.1,"1,108,627",ID-949,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/annie_hall/,12 Sep 2006,"$364,000,000",MGM/United Artists,http://movies.disney.com/zootopia,True
143,Memento,2006,NOT RATED,28 Jun 2017,107 min,"Animation, Adventure, Comedy",Peter Bogdanovich,"Joseph Stefano (screenplay), Robert Bloch (novel)","Ray Milland, Grace Kelly, Robert Cummings, John Williams",A prospector goes to the Klondike in search of gold and finds it and more.,"English, French, German, Czech",USA,Nominated for 1 Oscar. Another 10 wins & 31 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTZmNjgyZmUtOTI2MC00MDI4LWJjOTgtNjc2YTc4YTk0ZWJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.6/10,76,8.2,"151,983",ID-950,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1008166-general/,07 Sep 1999,,Hollywood/Buena Vista,http://movies.go.com/moviesdynamic/movies/movie?id=505420,True
237,The Big Lebowski,2017,G,18 Oct 1941,179 min,"Action, Drama, Sport",Terry George,"Orson Welles (screenplay), Whit Masterson (based on the novel ""Badge Of Evil"" by)","Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr","The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.",English,USA,Won 4 Oscars. Another 92 wins & 134 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BYzVlMWViZGEtYjEyYy00YWZmLThmZGEtYmM4MDZlN2Q5MmRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.1/10,53,8.0,"960,639",ID-951,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/snatch/,01 Jan 1998,"$2,546,851",Paramount Pictures,,True
106,The General,2017,PG-13,20 Dec 1991,110 min,"Comedy, Romance","Ron Clements, John Musker","Daniel Wallace (novel), John August (screenplay)","Penelope Allen, Sully Boyar, John Cazale, Beulah Garrick",A young soldier faces profound disillusionment in the soul-destroying horror of World War I.,English,USA,Nominated for 1 Oscar. Another 7 wins & 9 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_SX300.jpg,Internet Movie Database,8.2/10,82,8.2,"793,897",ID-952,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/blood_diamond/,07 Mar 2000,,Walt Disney Pictures,http://disney.go.com/DisneyPictures/straightstory/index.html,True
67,A Night at the Opera,1983,R,23 Apr 2004,128 min,"Drama, Film-Noir, Romance",Alfred Hitchcock,"Stanley Kubrick (screenplay), Jim Thompson (dialogue), Lionel White (novel)","Matt Damon, Julia Stiles, David Strathairn, Scott Glenn","Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway.","English, Spanish",USA,Won 1 Oscar. Another 79 wins & 116 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BYzllMjJkODAtYjMwMi00YmNhLWFhYzAtZjZjODg5YzEwOGUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.1/10,,8.3,"849,623",ID-953,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1052609-kid/,25 Jul 2000,"$405,000",Warner Bros. Pictures,,True
180,12 Years a Slave,1974,APPROVED,03 Nov 1999,108 min,"Action, Drama, Western",John Huston,Frank Miller (graphic novels),"Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels",Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home in Kansas and help her friends as well.,"English, Spanish, French","USA, Austria, Switzerland",3 wins & 5 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNmZiYzQ2ZmYtZTViNy00ODRkLWJkN2EtNjgwYWY1OGNmNDcxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,Internet Movie Database,8.5/10,88,8.0,"102,340",ID-954,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/chinatown/,15 May 2001,,United Artists,,True
177,How to Train Your Dragon,1998,G,22 Nov 1995,119 min,"Action, Thriller",Francis Ford Coppola,"Billy Bob Thornton (play), Billy Bob Thornton (screenplay)","Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham",Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.,"English, Japanese","USA, Germany",33 wins & 51 nominations.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MjM1OTAyOV5BMl5BanBnXkFtZTgwMDkwODg4MDE@._V1._CR52,57,915,1388_SX89_AL_.jpg_V1_SX300.jpg",Internet Movie Database,8.3/10,68,8.1,"65,940",ID-955,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/secrets-of-the-great-wall2004/,06 Jul 2004,,Artisan Entertainment,http://www.fjtlesoiseaux.fr/cinema.html,True
109,Casablanca,2000,APPROVED,15 Sep 1995,238 min,"Animation, Family, Fantasy",Steven Spielberg,"William Peter Blatty (written for the screen by), William Peter Blatty (novel)","Hugh Jackman, Christian Bale, Michael Caine, Piper Perabo",Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home in Kansas and help her friends as well.,"English, German, French, Russian, Spanish","USA, UK",3 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNzY3MzUxOV5BMl5BanBnXkFtZTcwMDA0NjMyNA@@._V1_SX300.jpg,Internet Movie Database,8.0/10,77,8.3,"56,560",ID-956,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1065684-braveheart/,18 May 1999,,Fox,http://www.thedeparted.com/,True
247,Butch Cassidy and the Sundance Kid,1937,PG,24 Oct 1969,98 min,"Comedy, Crime",Fred Zinnemann,"James Agee (screenplay), Davis Grubb (based on the novel by)","Tim Roth, Amanda Plummer, Laura Lovelace, John Travolta","Two young men strangle their ""inferior"" classmate, hide his body in their apartment, and invite his friends and family to a dinner party as a means to challenge the ""perfection"" of their crime.","English, Danish",USA,Nominated for 5 Oscars. Another 8 wins & 26 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDEzOTMwMl5BMl5BanBnXkFtZTgwMTc2NjgyMjE@._V1_SX300.jpg,Internet Movie Database,8.1/10,,8.0,"1,304,569",ID-957,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/once_upon_a_time_in_america/,17 Dec 2013,,Ealing Studios,,True
33,The Green Mile,2005,R,30 Jul 2004,178 min,"Action, Sci-Fi","Danny Boyle, Loveleen Tandan","James Warner Bellah (screenplay), Willis Goldbeck (screenplay), Dorothy M. Johnson (based on the story by)","James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore","In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift.",English,"UK, USA",4 wins & 17 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.5/10,58,8.7,"659,342",ID-958,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/full_metal_jacket/,29 Jan 2002,,Warner Bros. Pictures,,True
28,L.A. Confidential,2014,G,11 Dec 1962,88 min,"Action, Drama, Sport",Charles Chaplin,"Herman J. Mankiewicz (original screen play), Orson Welles (original screen play)","Adrien Brody, Emilia Fox, Michal Zebrowski, Ed Stoppard","A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",English,"UK, USA",Won 2 Oscars. Another 115 wins & 134 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDdkYzE5ODYtMmIwZi00MDgzLTk1YWEtZTcwNGRmMzAwNDMzXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,Internet Movie Database,8.3/10,63,8.8,"55,529",ID-959,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/hustler/,19 Jun 2001,,Universal City Studios,http://www.foxmovies.com/deadpool,True
10,Whiplash,1997,APPROVED,01 Oct 1999,105 min,"Drama, Mystery, Thriller",Stanley Kubrick,"Robert E. Sherwood (screen play), MacKinlay Kantor (from a novel by)","Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry",A spoiled heiress running away from her family is helped by a man who is actually a reporter in need of a story.,English,USA,Nominated for 1 Oscar. Another 7 wins & 9 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Internet Movie Database,8.1/10,,9.0,"547,383",ID-960,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/groundhog_day/,01 Jul 1998,,Almi Cinema 5,,True
